572	1604661760771	3.22	7.499	0.347	Test1
573	1604661760772	2.607	7.564	0.177	Test1
574	1604661760773	2.179	7.731	2.373	Test1
575	1604661760774	2.117	7.413	4.118	Test1
576	1604661760775	2.665	6.845	5.126	Test1
577	1604661760776	3.417	6.132	6.625	Test1
578	1604661760777	3.934	6.218	6.869	Test1
579	1604661760778	4.104	6.785	6.639	Test1
580	1604661760779	3.828	7.659	5.567	Test1
581	1604661760780	3.565	7.358	4.927	Test1
582	1604661760969	4.171	6.177	6.539	Test1
583	1604661760970	4.52	4.906	8.746	Test1
584	1604661760971	2.248	5.888	10.415	Test1
585	1604661760972	1.597	6.105	10.073	Test1
586	1604661760973	1.784	5.763	10.039	Test1
587	1604661760974	2.267	5.897	10.08	Test1
588	1604661760975	2.95	6.433	9.996	Test1
589	1604661760976	2.342	6.479	10.372	Test1
590	1604661760977	0.895	5.658	10.458	Test1
591	1604661760978	0.623	5.303	10.688	Test1
592	1604661761168	0.196	4.537	10.082	Test1
593	1604661761169	-1.367	4.101	9.484	Test1
594	1604661761170	-2.318	5.093	10.054	Test1
595	1604661761171	-3.005	4.975	10.702	Test1
596	1604661761172	-3.608	3.378	10.722	Test1
597	1604661761173	-4.856	2.521	11.43	Test1
598	1604661761174	-5.361	2.085	9.702	Test1
599	1604661761175	-5.698	1.856	8.454	Test1
600	1604661761176	-6.371	2.018	8.296	Test1
601	1604661761177	-6.235	2.363	7.669	Test1
602	1604661761369	-5.818	2.504	6.711	Test1
603	1604661761370	-6.184	2.818	6.644	Test1
604	1604661761371	-6.5	3.402	7.111	Test1
605	1604661761372	-6.455	4.336	7.03	Test1
606	1604661761373	-6.965	4.666	6.285	Test1
607	1604661761374	-5.892	3.374	6.376	Test1
608	1604661761375	-5.938	2.981	7.216	Test1
609	1604661761376	-5.464	3.17	7.738	Test1
610	1604661761377	-3.881	3.869	7.377	Test1
611	1604661761378	-2.303	4.815	7.901	Test1
612	1604661761569	-2.133	5.234	8.593	Test1
613	1604661761570	-2.468	5.354	7.817	Test1
614	1604661761571	-2.859	5.598	7.475	Test1
615	1604661761572	-2.562	5.397	7.295	Test1
616	1604661761573	-2.31	5.794	7.824	Test1
617	1604661761574	-1.58	6.927	8.598	Test1
618	1604661761575	-0.503	7.264	9.278	Test1
619	1604661761576	-0.127	7.439	9.479	Test1
620	1604661761577	-1.032	7.14	9.524	Test1
621	1604661761578	-1.937	6.642	9.419	Test1
622	1604661761767	-2.722	6.28	9.34	Test1
623	1604661761768	-2.076	6.417	9.462	Test1
624	1604661761769	-0.766	6.644	9.216	Test1
625	1604661761770	0.352	6.855	8.706	Test1
626	1604661761771	0.211	7.039	7.499	Test1
627	1604661761772	-0.232	7.137	6.922	Test1
628	1604661761773	-0.139	7.247	6.058	Test1
629	1604661761774	0.584	7.317	4.717	Test1
630	1604661761775	0.771	7.705	3.843	Test1
631	1604661761776	0.761	7.978	3.704	Test1
632	1604661761972	0.807	8.076	3.948	Test1
633	1604661761973	1.094	8.021	3.864	Test1
634	1604661761974	0.994	7.872	3.74	Test1
635	1604661761975	0.733	8.035	4.681	Test1
636	1604661761976	0.855	7.856	4.664	Test1
637	1604661761977	0.464	7.875	4.264	Test1
638	1604661761978	-0.005	7.822	3.867	Test1
639	1604661761979	0.148	7.532	3.591	Test1
640	1604661761980	0.464	7.678	3.714	Test1
641	1604661761981	0.917	7.92	4.022	Test1
642	1604661762170	1.231	7.956	3.565	Test1
643	1604661762171	0.675	7.839	2.955	Test1
644	1604661762172	0.687	8.351	3.436	Test1
645	1604661762173	1.073	8.136	4.001	Test1
646	1604661762174	1.013	8.002	4.37	Test1
647	1604661762175	0.666	8.272	4.851	Test1
648	1604661762176	0.251	8.581	6.081	Test1
649	1604661762177	0.227	8.744	6.742	Test1
650	1604661762178	0.517	8.835	6.647	Test1
651	1604661762179	0.469	8.897	6.125	Test1
652	1604661762369	0.642	8.971	5.739	Test1
653	1604661762370	0.761	8.892	5.6	Test1
654	1604661762371	0.694	8.952	5.634	Test1
655	1604661762372	0.45	8.971	6.192	Test1
656	1604661762373	0.357	8.605	6.541	Test1
657	1604661762374	0.551	8.617	6.395	Test1
658	1604661762375	0.888	8.536	5.397	Test1
659	1604661762376	0.57	8.358	4.365	Test1
660	1604661762377	-0.34	8.172	4.054	Test1
661	1604661762378	-0.713	8.145	4.633	Test1
662	1604661762571	-0.807	8.136	5.05	Test1
663	1604661762572	-1.022	7.896	5.404	Test1
664	1604661762573	-1.25	7.848	5.72	Test1
665	1604661762574	-1.439	7.578	6.137	Test1
666	1604661762575	-1.587	7.262	6.398	Test1
667	1604661762576	-1.75	7.207	6.01	Test1
668	1604661762577	-1.863	7.609	5.706	Test1
669	1604661762578	-1.688	7.992	5.629	Test1
670	1604661762579	-1.508	8.105	5.186	Test1
671	1604661762580	-1.437	7.908	4.662	Test1
672	1604661762769	-1.293	7.53	4.317	Test1
673	1604661762770	-1.475	7.456	4.722	Test1
674	1604661762771	-1.578	7.571	5.708	Test1
675	1604661762772	-1.542	7.336	5.782	Test1
676	1604661762773	-1.92	7.025	5.595	Test1
677	1604661762774	-3.235	6.991	5.813	Test1
678	1604661762775	-3.405	7.099	5.878	Test1
679	1604661762776	-2.49	7.085	5.734	Test1
680	1604661762777	-1.475	7.405	5.806	Test1
681	1604661762778	-0.668	7.396	6.512	Test1
682	1604661762969	-0.577	7.468	7.168	Test1
683	1604661762970	-1.595	7.64	7.525	Test1
684	1604661762971	-1.47	7.676	6.84	Test1
685	1604661762972	-0.69	7.772	5.66	Test1
686	1604661762973	-0.215	7.93	5.172	Test1
687	1604661762974	-0.587	7.932	5.241	Test1
688	1604661762975	-1.109	7.961	5.605	Test1
689	1604661762976	-1.417	7.942	6.055	Test1
690	1604661762977	-1.444	7.81	6.199	Test1
691	1604661762978	-1.693	7.736	6.213	Test1
